reward,coverage_ratio,episode_length,success,average_loss,collision_count,repeated_coverage_ratio,truncated,termination_reason,mean_acceleration,max_acceleration,smoothness_cost
1866.6165597708657,0.8762717426977354,100,False,138930.520625,0,1.0,True,max_steps,0.04616451353058171,0.2697767479190373,0.009095339192455932
1525.6430815418007,0.9024309024309024,66,True,145963.96022727274,0,0.9717391304347827,False,coverage_target,0.17211730947967038,1.3789657595564078,0.6540799030619674
1882.507828407569,0.9025657681065281,88,True,145370.57963423294,0,0.9789272030651341,False,coverage_target,0.019984103429292556,0.27386301154153947,0.007291875717501833
1614.650533189226,0.9002599090318388,77,True,159743.5041599026,0,0.9876288659793815,False,coverage_target,0.0002554066340279,0.0012993588665743032,3.2086268744948384e-07
2154.152265095504,0.9008210180623973,94,True,156931.97415226063,0,0.988009592326139,False,coverage_target,0.011443006512990976,0.13345218158491107,0.001247449298751572
2141.4366984059584,0.9011896893588897,92,True,171719.8581861413,0,0.9721577726218097,False,coverage_target,0.08013022012510475,0.4972027479576074,0.054914886323485866
1773.9388582166418,0.9014876033057851,95,True,178085.47113486842,0,0.9491525423728814,False,coverage_target,0.01800573640307049,0.1513596160095333,0.004392166783878303
1789.0767965009225,0.9045877659574468,97,True,193445.45264175258,0,0.9443339960238568,False,coverage_target,0.024010692401589286,0.25674356917800367,0.00701495102836009
1838.922707738889,0.9005616121572514,93,True,192892.5298219086,0,0.9939393939393939,False,coverage_target,0.03552155663979493,0.21526534408763773,0.007958898550911558
1763.04631974913,0.902918989832732,87,True,203376.8462643678,0,0.9379014989293362,False,coverage_target,0.045061462793423435,0.37451773644106884,0.02328419486280763
2202.276067135708,0.8947714567576455,100,False,202422.41125,0,1.0,True,max_steps,0.02875533740221303,0.4089421341171172,0.010957025054169305
1563.443664549131,0.9038969616908851,79,True,219778.06141218354,0,0.9458333333333333,False,coverage_target,0.010612428054097645,0.15087475696668878,0.0021377705411100706
1255.4821315261293,0.8786279683377308,100,False,215338.3334375,0,0.9919191919191919,True,max_steps,0.03177206124487616,0.40641049649059846,0.03050857234750971
2028.4650074954845,0.8883065836881756,100,False,256295.70765625,0,1.0,True,max_steps,0.11464492036692527,0.5745755410288361,0.05819589590823465
1677.1877854128466,0.9026779882429784,84,True,257669.75065104166,0,0.9425837320574163,False,coverage_target,0.02931499416636005,0.36065710003194573,0.013343375248128406
